date,Mkt.RF,SMB,HML,RMW,CMA,RF,CAT,IBM,MS,BHP,SAM,DD,GE,XOM,CSCO
11/11/2013,0.12,0.04,-0.13,0,-0.02,0,-0.106855218,1.592904052,2.183843585,-1.2321573,-0.474985513,-0.025195285,-0.147967794,0.247710483,-0.255560722
12/11/2013,-0.19,0.36,-0.7,0.51,0.13,0,-0.35716718,0.103831174,-1.10275242,-1.005328581,0.277008549,-0.810156971,0.147967794,-0.312480571,1.186962143
13/11/2013,0.9,0.08,-0.11,-0.37,-0.24,0,0.416555454,0.261838342,0.96972137,0.056902188,0.300936015,0.658757939,0.368995226,-0.086373925,1.131354462
14/11/2013,0.43,-0.58,0.3,-0.11,0.01,0,-0.523943189,-0.732724665,0.960440173,0.397462047,-0.008234471,1.254680959,-0.591042711,0.678142686,-11.60657927
15/11/2013,0.43,0.06,-0.28,0.04,-0.04,0,-0.023889664,0.536425752,-0.131950256,1.098919264,-0.070005562,0.323684197,0.775062015,2.175271887,0.792385233
18/11/2013,-0.5,-0.39,0.46,0.4,0.28,0,0.35763553,0.69630756,0.098984037,-0.547954918,-0.144287773,-0.898869555,0.073515995,0.188746342,-1.167404882
19/11/2013,-0.27,-0.28,0.26,0.03,0,0,-0.441238301,0.42194348,0.032966219,-0.32456733,0.65380319,-0.42729776,-0.700456119,-0.031456179,0.608741176
20/11/2013,-0.33,0.27,0.04,0.02,-0.02,0,-1.190308202,-0.032409244,-0.230984021,-0.79467501,-0.225674754,-1.11449375,-0.259339207,-0.778510333,-0.890962986
21/11/2013,0.97,0.8,-0.03,-0.45,-0.29,0,-0.679596452,-0.574048985,2.027547714,-0.872884991,1.06642657,0.938024078,-0.185588142,0.010540409,1.124114824
22/11/2013,0.5,-0.07,0.08,-0.06,-0.02,0,0.921201048,-1.548851988,1.446253991,-0.77909804,0.603737733,0.075670864,0.629709669,0.337361344,-0.046610381
25/11/2013,-0.11,0.16,0.13,0.01,0.22,0,1.817376776,-1.310263364,0.636138216,-0.014481066,-2.052923081,-1.652521231,-1.300874081,0.084179476,-0.889282646
26/11/2013,0.18,0.8,-0.42,-0.36,-0.41,0,-0.047401287,-0.915088933,-0.476719995,-0.87297091,2.05696679,-0.565555686,0.186863029,-0.866068796,-0.282456338
27/11/2013,0.3,0.33,-0.04,0.07,0.05,0,0.366782721,0.93184495,0.063723376,-0.880686525,-0.546839236,0.796000119,0.186523823,-0.49983158,0.282456338
29/11/2013,-0.02,0.26,-0.15,-0.01,-0.16,0,-0.082717517,0.395939128,-0.350855512,0.573308959,-0.570263867,-0.102371312,-0.635587207,-0.341714338,-0.094075975
2/12/2013,-0.31,-0.92,0.14,0.03,0.04,0,-0.414548438,-1.231977476,0.414495625,-1.938921696,-3.288785799,2.328072113,0,0.042746467,-0.755785839
3/12/2013,-0.34,-0.11,-0.09,0.14,-0.01,0,-0.452062404,-0.791939067,-1.474406779,-0.539498461,-0.933085067,-3.20231426,-0.375834463,0.925998049,0.802881668
4/12/2013,-0.07,-0.22,0.29,-0.37,-0.14,0,0.119161985,-0.193295568,0.515310714,0.748524834,-0.409903226,0.438079858,0.300755494,0.296199153,-0.047095829
5/12/2013,-0.35,0.61,-0.65,0.05,-0.44,0,0.522613494,0.193295568,-2.999906114,-0.643401908,0.546169218,-0.72257694,-0.71575222,-0.572022309,-1.612938599
6/12/2013,1.02,-0.29,0.18,0,0.45,0,1.283082665,0.898927722,0.824128026,1.356731931,0.424629088,1.694951112,1.835575664,1.601864393,1.754034972
9/12/2013,0.17,-0.41,0.01,-0.04,0.05,0,0.687685266,-0.118248304,-0.230056966,-0.281744428,-0.420375987,3.822131339,0.923708916,0.198434283,-0.282379611
10/12/2013,-0.34,-0.54,0.23,-0.05,-0.03,0,0.382589994,-0.191790982,1.242659838,-0.790192136,-0.5033681,2.373555625,-0.184069207,-0.135683021,-0.047097126
11/12/2013,-1.17,-0.32,0.06,0.55,0.09,0,-1.327949961,-1.089879268,-2.135070849,-2.316691283,-3.485611141,-1.762688158,-2.084967716,-1.526601938,-1.568102308
12/12/2013,-0.23,0.4,0.23,-0.28,-0.09,0,0.339499321,-1.050060401,1.188128309,-2.05842732,-0.711053557,-0.708956005,-0.150576788,1.160236279,-1.787932683
13/12/2013,0.1,0.23,0,-0.26,0.19,0,0.559367709,-0.329298432,1.981529986,-0.32891421,-0.098166533,1.847391957,1.124054717,-0.052463389,-1.325199465
16/12/2013,0.67,0.58,-0.13,0.18,-0.02,0,1.53379561,2.880540799,-0.54827332,0.719072119,2.09836523,0.192484643,0.520211339,1.984189937,2.150615225
17/12/2013,-0.26,0.2,-0.08,-0.15,-0.08,0,-0.527820895,-1.182091283,-1.30209317,-0.73476006,0.31426022,1.432008846,0.18518638,-0.4846113,1.153890734
18/12/2013,1.55,-0.43,0.05,-0.07,0.27,0,1.427897774,1.658895932,3.540743373,1.510578222,1.912134158,3.057065894,1.396023424,2.84289845,0.381658712
19/12/2013,-0.1,-0.51,0.24,-0.07,0.13,0,-0.71714148,0.846993174,-2.432901629,0.524124489,-0.535849544,0.892353994,0.476988936,-0.110535677,0.33278503
20/12/2013,0.69,1.25,-0.29,-0.23,-0.38,0,1.57537044,-0.111055566,0.226549266,1.45009092,2.260946701,-0.273724239,0.146310098,-0.757211549,0.284343097
23/12/2013,0.62,0.49,-0.01,-0.21,-0.16,0,1.151584148,1.220176426,0.580290033,0.483744256,2.743870348,0.228140069,0.146096344,-0.172396615,2.060976362
24/12/2013,0.34,0.1,0.09,-0.05,0.16,0,1.050457126,0.541820242,-0.321955741,1.124680258,-2.228331345,1.22313684,0.763469756,0.718148467,0.554813925
26/12/2013,0.44,-0.33,-0.31,0.21,0.06,0,0.263679051,1.155802831,0.289813438,-0.418400032,2.256949843,0.985657776,0.793664703,1.679035278,0.505832649
27/12/2013,-0.05,-0.03,0.24,0.08,0.23,0,-0.307672506,-0.1457493,-0.128700109,0.938977474,-1.051861924,0.134614379,0,0.602735294,1.004119653
30/12/2013,0,0.02,-0.31,0.11,0.06,0,0,0.716030531,-0.678415431,0.473585838,-0.958737761,0,0.215373124,-1.189180741,1.039089423
31/12/2013,0.44,-0.17,0.09,-0.04,-0.21,0,-0.066076698,0.620329233,1.639662648,0.691506248,0.830604077,-0.44941978,0.500709737,0.883331304,0.805726552
2/01/2014,-0.88,-0.24,0.18,-0.31,0.12,0,-1.04051023,-1.093540879,-1.057864411,-1.790092161,-8.485179802,-1.200857007,-1.908912339,-1.443158449,-1.174841406
3/01/2014,0.03,0.4,0.04,-0.36,0.15,0,-0.055628932,0.596524075,1.535016065,0.788036699,-1.560831185,-0.456961377,-0.072777015,-0.240908566,-0.090981713
6/01/2014,-0.34,-0.54,0.3,-0.32,0.09,0,-1.322471606,-0.343488287,0.348505871,-0.758202536,1.163866571,-0.183335357,-0.80380598,0.150637702,0.136402684
7/01/2014,0.68,0.32,-0.37,-0.07,-0.28,0,0.326639647,1.975000181,-0.316746902,-1.095363967,4.511574679,-1.107300471,0.11003087,1.404903759,1.353819593
8/01/2014,0.04,0,-0.11,-0.48,-0.03,0,0.235844538,-0.921481634,0.126807588,-0.574978425,-2.206053469,0.115906144,-0.293603832,-0.327029821,-0.089681534
9/01/2014,0.02,0.17,-0.44,-0.54,-0.41,0,0.637429453,-0.314333969,-0.031699388,-1.467450322,-0.642517788,-1.305978482,0.036743384,-0.977574721,-0.901326413
10/01/2014,0.27,0.45,-0.82,-0.3,-0.33,0,0.887833077,-0.06406143,-0.795549972,1.31559663,0.05777615,0.257866395,-0.959794521,0.758939604,0.586767659
13/01/2014,-1.32,-0.1,0.1,-0.1,0.46,0,-0.687385834,-1.669322183,-1.383300968,-0.762778124,-2.628886047,-1.938567074,-0.856731867,-1.979269967,-0.135071177
14/01/2014,1.15,0.11,-0.31,-0.07,-0.35,0,0.742590794,0.951173173,0.742285009,-0.537433358,0.781467836,1.798005978,0.893833163,0.576716256,0.986516675
15/01/2014,0.53,0.21,0.2,-0.4,-0.01,0,2.022231177,0.974148068,3.53798133,0,-0.308226149,0.933496794,1.362545843,-0.343623504,1.637591533
16/01/2014,-0.07,0.25,-0.7,0.01,-0.27,0,0.217621507,0.541834987,-0.685164267,2.943189857,-0.245440783,0.092871777,-0.513361443,0.161883928,0
17/01/2014,-0.39,0.01,0.02,-0.19,0.03,0,-0.621421258,0.702126302,4.282030983,0.238915329,-0.44698364,-0.046436328,-2.305792627,0.222076541,-0.175749581
21/01/2014,0.3,0.44,0,-0.22,-0.33,0,-0.92288612,-0.877111038,-2.33241561,-1.124858985,0.873844106,6.42921511,-1.097017426,-0.667828456,0.394962735
22/01/2014,0.15,0.3,0.22,-0.15,-0.19,0,-1.065248969,-3.334710479,-1.047446574,-0.271896908,-0.113350427,-0.545810162,-1.147689112,-0.63140862,0.043839185
23/01/2014,-0.86,0.09,-0.54,0.19,-0.09,0,-1.302532911,0.263039439,-2.540519969,-2.21738163,-0.957246358,-2.123970519,-0.65623512,-0.9340472,-1.233537456
24/01/2014,-2.19,-0.39,0.17,0.21,0.04,0,-2.64542568,-1.705512966,-3.326640759,-2.632135108,-1.881748134,-2.973108656,-3.42757332,-2.210523246,-1.608590947
27/01/2014,-0.65,-0.79,0.38,0.45,0.4,0,5.771927399,-0.973305061,-1.588935105,0.554109867,-1.00380788,-0.71668752,0.479822416,0.073785899,-0.904961242
28/01/2014,0.73,0.16,0.07,-0.84,0.16,0,1.28432658,-0.59194138,0.532463302,1.379747282,0.742101959,-0.092850221,1.543649328,0.7661038,-1.142904648
29/01/2014,-1.07,-0.34,0.21,0.15,0.16,0,-2.020980642,-0.254816346,-0.466498376,-1.064491546,-1.732277539,3.804981118,-0.669960886,-0.566109326,-0.460837267
30/01/2014,1.22,0.22,-0.38,-0.87,-0.49,0,2.807310191,0.542739932,0.133488895,1.173437037,0.626518251,1.288348605,0.826933158,-1.184618106,1.512760202
31/01/2014,-0.66,-0.1,-0.34,0.2,-0.21,0,0.758905143,-0.38412334,-1.580118264,-0.530255153,-1.448821021,0.44043671,-1.461566066,-1.9661986,-0.318960313
3/02/2014,-2.49,-0.85,0.27,0.2,0.05,0,-1.599338629,-2.162660441,-1.915892502,-1.878338396,-1.343534138,-1.818236726,-3.153107364,-2.316132874,-1.656776809
4/02/2014,0.77,-0.06,-0.03,-0.15,0.21,0,0.086501216,-0.034744527,0.241497289,1.533736244,0.359400579,0.602348682,0.899473812,-0.033305143,1.153426796
5/02/2014,-0.23,-0.58,0.2,0.13,0.21,0,-0.585467831,0.80674464,0.549854098,-0.267125933,-0.905820922,-0.244975112,-0.203730108,-0.489960463,0.822310326
6/02/2014,1.21,-0.42,0.27,0.07,-0.07,0,2.013072079,0.793206476,1.732647462,2.040108467,-0.29396229,1.636486093,1.738485709,0.951035001,2.293774818
7/02/2014,1.33,-0.24,-0.63,-0.44,-0.47,0,1.102291642,1.466258175,0,1.195230779,2.145504132,0.021922043,0.957288286,0.864851731,0.797205061
10/02/2014,0.16,0.07,-0.47,-0.29,-0.18,0,-0.390751106,-0.062091375,0.033674136,-0.442709987,0.139176027,0.524960811,-0.55726212,-1.177105579,0.703252293
11/02/2014,1.09,-0.18,0.25,0.01,0.11,0,0.485578344,1.434850347,1.901024685,2.80603541,3.153283526,2.158037635,1.505538457,1.463733673,-0.526995305
12/02/2014,0.11,0.26,-0.06,0.18,-0.01,0,1.266157455,0.300065071,-0.364053068,0.637667049,2.36947628,-1.008492587,-0.157432168,0.263865303,0.61460839
13/02/2014,0.72,0.65,-0.07,-0.22,-0.34,0,-0.062413534,0.883783041,-0.832384965,-0.059150327,2.345659753,-0.151060443,0.196737803,0.383557064,-2.571072459
14/02/2014,0.42,-0.33,0.36,0.37,0.35,0,0.456756233,1.012258472,-0.738260787,1.044648016,-0.177467548,0.881607288,1.172375677,2.889037779,1.293761103
18/02/2014,0.27,0.95,-0.24,-0.31,-0.27,0,0.010374725,-0.27258476,-0.438839989,2.899582983,0.261657022,0.149750555,-0.350261984,-0.042498744,-0.667106416
19/02/2014,-0.74,-0.32,-0.44,0.33,0.06,0,-0.363103509,-0.131127332,-2.050632529,-0.871103188,-0.306076495,-0.729436424,-0.979446713,-0.127643677,-0.581772455
20/02/2014,0.7,0.52,-0.22,-0.02,-0.2,0,0.735228216,0.71351646,1.269543406,1.240129918,1.494835719,1.496057035,-0.238602684,1.500101399,0.089745385
21/02/2014,-0.09,0.36,-0.02,0,-0.06,0,0.596664039,-0.800986822,0.983883897,0.070809426,0.257900261,-0.382551347,-0.719111184,-0.357123961,-0.76525188
24/02/2014,0.65,0.2,0.33,-0.16,0.01,0,-0.184788959,0.360412302,2.302770575,0.254475487,1.59372519,-0.021287089,1.393592456,1.472868786,-0.045228154
25/02/2014,-0.1,0.07,-0.59,-0.09,0.03,0,-0.939465129,-0.119995331,-1.999380228,-1.795152971,1.038623247,0.573408763,-0.079122572,-0.134933916,-1.273891747
26/02/2014,0.12,0.66,-0.1,-0.02,0.01,0,0.816057133,0.451962593,0.77117789,-0.735884345,0.817302407,1.283533353,0.118674063,-0.541351276,0.411253289
27/02/2014,0.54,0.09,0.01,-0.24,-0.04,0,-0.515686818,0.655239946,1.393060946,0.375817602,-1.487111016,1.41174238,0.787394125,0.052148305,-0.045562683
28/02/2014,0.15,-0.65,0.84,0.44,0.11,0,0.278792546,-0.053979977,1.438846533,-0.593304231,1.335166953,0.411413652,-0.117705338,0.447685866,-0.549029566
3/03/2014,-0.7,0.1,0.14,0.04,0.11,0,-0.682942625,-0.492652713,-1.768787698,-1.314859659,-0.644099016,-0.555866931,-1.383721549,-0.803067638,-1.060624389
4/03/2014,1.67,1.06,-0.12,-0.45,-0.14,0,0.73449806,1.176169007,2.738094962,0.849342039,3.467639221,2.083848487,2.087949037,1.062434864,1.152344932
5/03/2014,0.01,-0.21,0.29,-0.57,-0.11,0,-0.672195564,0.374756065,2.759006203,0.163064269,0.16821675,0.905708823,1.085687186,-2.858569905,0.228888848
6/03/2014,0.16,-0.24,0.77,0.32,0.35,0,1.268245113,0.266826222,-0.407445126,0.870144334,0.437670402,-0.260810919,1.112181172,-0.04263923,-0.228888848
7/03/2014,0.04,-0.01,0.52,0.18,0.32,0,-0.565110899,0.021326489,1.155378687,-2.062223544,-1.704165752,-0.543852618,-0.343790172,1.303312258,-0.413336921
10/03/2014,-0.09,-0.08,0.09,0.01,-0.11,0,-0.30959785,-0.689768918,-0.248674986,-2.704516015,0.798072343,0.644255742,-0.345048174,0.535462013,-0.18426187
11/03/2014,-0.62,-0.54,-0.19,0.45,-0.03,0,0.092956456,0.198339878,-1.347374236,-1.661660965,-1.414405456,-1.150506296,-0.539058922,-1.572472897,-0.369502823
12/03/2014,0.13,0.29,-0.17,-0.09,-0.41,0,-0.02061936,-0.289555913,-0.823567785,0.857589668,0.769829233,-0.46799378,-0.542044364,0.212487529,0.967101613
13/03/2014,-1.21,-0.06,0.22,0.18,0.08,0,-1.257643029,-1.253617579,0,0.077582443,-0.828327898,-0.59321042,-1.643876985,-0.606867398,-1.384433132
14/03/2014,-0.16,0.68,-0.09,0.19,0.02,0,-0.230367311,-0.92327727,-1.087322757,-0.341883321,1.402863949,-0.184842761,-0.911796409,-0.181719534,-0.793086885
17/03/2014,0.9,-0.36,0.02,0.15,0.05,0,0.293085791,1.956510113,0.864438591,1.421972998,0.861787587,0.716852547,1.266359478,0.905277653,0.74661922
18/03/2014,0.82,0.69,-0.39,-0.32,-0.26,0,0.770528358,0.536723645,0.888625292,0.657744605,0.138836689,1.358088131,0.861387189,0.412647694,0.556331866
19/03/2014,-0.59,-0.13,0.62,-0.36,0.03,0,-0.38451606,-1.130507122,0.504236055,-2.329092182,-2.671348846,-0.120879635,-1.453007546,-1.04015344,0
20/03/2014,0.52,-0.37,1,-0.13,0.31,0,0.176877893,1.712286731,3.034294333,0.155936872,1.294961151,1.261927107,-0.039582791,0.902788674,0.920376574
21/03/2014,-0.37,-0.18,0.86,0.5,0.41,0,1.219016877,-0.656746174,-0.581136724,0.884199491,3.292058528,-0.059757704,0.513136731,-0.285861694,-0.874166647
24/03/2014,-0.64,-0.77,0.9,0.66,0.38,0,-0.556030042,0.842870723,-0.492005498,0.569795872,-1.561300903,-0.099642896,0.039371164,0.349278788,-0.323985929
25/03/2014,0.3,-0.34,0.15,0.28,0.16,0,1.780638425,3.543356456,-2.655159653,2.636933338,-0.411518502,0.952407952,1.134830436,0.284903432,3.507549289
26/03/2014,-0.89,-1.11,0.24,0.69,0.45,0,-0.804503861,-1.248539475,-1.178173338,-0.780807752,-0.9105083,-2.418411671,-0.31178318,-0.221514157,-0.089608204
27/03/2014,-0.19,-0.12,-0.34,0.1,0.01,0,0.662427945,-1.459026557,-1.03026044,0.451206846,0.665243489,-2.205132377,0.738897574,1.613071346,-1.353203337
28/03/2014,0.41,-0.36,0.55,0.57,0.31,0,0.950248706,0.326051112,0.032347838,1.178515786,-0.79305493,0.436648425,0.270814759,1.505662968,1.398049889
31/03/2014,0.97,0.98,-0.16,-0.22,0.05,0,-0.020118533,1.065451083,0.837634021,0.502971125,0.956631625,0.805850215,0.038613775,-0.020438572,0.402199958
1/04/2014,0.87,0.65,-0.37,-0.18,-0.29,0,0.441823724,1.038799863,0.128244189,2.030292965,-0.21679963,2.278834064,-0.077251971,0.051150038,3.838991448
2/04/2014,0.29,0.04,0.14,0.07,0.05,0,2.786176399,-0.489622002,0.63878488,0.949784107,0.024566188,0.381463518,0.654991062,0.224852432,-0.4773212
3/04/2014,-0.31,-0.78,0.8,0.56,0.4,0,-0.077959856,-0.445312154,-1.475336936,-0.344357961,-0.99154872,-0.683666852,0.726969671,-0.020420795,0.433998242
4/04/2014,-1.47,-1.01,0.69,0.63,0.45,0,-0.37125741,-0.478603295,-1.891779347,0.458863341,-2.609740748,-1.771044177,-0.803820744,-0.583769902,-1.659434591
7/04/2014,-1.26,-0.35,-0.07,0.23,0.06,0,-1.042892537,1.423789932,-2.838709627,0.257164106,0.393929816,-1.573186385,-0.655477845,-0.597473301,0.614635253
8/04/2014,0.5,0.27,-0.21,0.02,-0.12,0,1.257990342,-0.634306937,0.033851531,2.006008736,0.219587094,0.291640352,-0.387600945,0.68991446,0.393079375
9/04/2014,1.21,0.23,-0.86,-0.46,-0.49,0,0.584274747,1.718351689,2.309732823,1.250899731,1.178333344,1.854949246,0.773686983,-0.123224226,0.781570488
10/04/2014,-2.24,-0.61,0.77,0.83,0.72,0,-0.711326433,-0.489451217,-3.262429687,-2.616826811,-1.321858484,-2.627626377,-1.436070187,-0.566690234,-2.053841349
11/04/2014,-1.07,-0.39,0.23,0.43,0.03,0,-0.795236184,-0.250735161,-2.702867809,-0.184475193,-0.98912022,-1.584805222,-0.588104135,-0.062012861,-0.842356592
14/04/2014,0.7,-0.48,0.2,0.33,-0.16,0,1.302466089,1.31316662,2.051173219,1.186111208,0.119382212,1.164646225,1.095037878,1.171752669,1.721548078
15/04/2014,0.59,-0.35,0.2,-0.02,-0.15,0,-0.272813151,-0.379948434,1.6721096,-1.655977657,-0.444138934,0.147258465,0.42695755,0.834445815,0.17484269
16/04/2014,1.13,0.01,-0.36,-0.05,-0.06,0,1.005734709,-0.315207384,1.144015044,1.360767947,0.814175299,1.93613495,1.155147965,1.268777837,0.609805323
17/04/2014,0.23,0.31,0.23,-0.19,0.1,0,-0.097199658,-3.307676538,2.869119843,0.168799307,-0.71150332,0.452595989,1.670540607,0.479138508,0.778505458
21/04/2014,0.36,0.18,-0.42,0.04,-0.09,0,-0.184950547,1.18244636,0.71266349,-0.422538455,0.179417363,0.061562155,0.112868842,0.506559397,0.815309163
22/04/2014,0.58,0.7,-0.34,-0.7,-0.07,0,1.017802304,-0.062464166,0.707640028,0.534921085,4.277650777,0.388960769,-0.037632309,-0.556394353,0.511515558
23/04/2014,-0.31,-0.55,0.91,0.2,0.23,0,-0.299426999,-0.218847248,-0.514139447,-0.182679479,-2.7528474,0.874809153,-0.603749055,0.129466223,-0.085077577
24/04/2014,0.08,-0.41,-0.18,0.21,-0.18,0,1.821166134,-0.79065429,-0.322693554,-0.140749206,0.306386407,-0.263685481,0.151275127,-0.488777461,-0.726054884
25/04/2014,-1.05,-0.88,0.53,0.83,0.67,0,-0.561952653,-0.310671,-1.17036142,-0.352729128,-1.814122099,-1.514242586,0.527680477,0.399176522,-1.424578675
28/04/2014,0.11,-0.65,-0.59,1.16,0.04,0,-0.411548402,1.834064296,-1.620673238,-1.108592554,-0.034144687,-2.526496532,0.674437701,0.754007935,0.08694897
29/04/2014,0.56,-0.25,-0.11,-0.56,-0.17,0,0.992536986,1.014823956,1.751819535,0.57002298,1.592313226,2.938022856,-0.074700271,0.276429086,0.606292855
30/04/2014,0.35,0.22,-0.03,0.08,0.07,0,0.094893069,0.694632039,1.334424292,0.241293262,3.313937533,2.434173451,0.484625015,0.94183129,-0.216104975
1/05/2014,0.04,-0.18,-0.16,-0.5,-0.16,0,-0.313552724,-1.507724031,0.933242492,-1.614892807,-4.53130187,-2.413640091,-0.447290008,-0.981277707,-0.433667093
2/05/2014,-0.07,0.26,0.41,0.32,0.16,0,-0.057122942,-1.085810767,-1.712210835,0.689157024,2.174867102,-0.041070937,-0.336750084,0.589945183,-0.304657439
5/05/2014,0.13,-0.36,-0.54,0.14,-0.26,0,-0.467699305,-0.094081166,-2.040873588,-0.128844131,-0.446249513,1.366673421,-0.375528902,0.878356907,0.087147853
6/05/2014,-1.03,-0.5,0.12,0.86,0.13,0,-0.623827824,-0.645165134,-2.049454051,0.983658292,-2.514206119,-0.507809306,-1.478109309,-0.23348164,-1.050774567
7/05/2014,0.45,-0.75,1.1,0.06,0.54,0,0.719427485,0.195661186,0.811347466,-0.284102277,0.674957483,0.831430981,1.289832368,0.427643107,0.658043982
8/05/2014,-0.26,-0.97,0.38,0.11,0.24,0,0.305401447,-0.206246112,-0.033666185,-0.113886404,-1.46244869,-0.627964037,-0.339810304,-0.769126396,0.653719383
9/05/2014,0.25,0.64,-0.36,-0.14,-0.07,0,0.114306335,0.617424492,-0.033693878,-1.002001768,-3.615806006,0.121854489,-0.075661809,0.314382761,0
12/05/2014,1.2,1.36,-0.25,-0.47,-0.29,0,1.079257656,1.301463485,2.166400844,1.782318428,4.458999655,1.710484427,1.61444662,0.274270963,0.735762412
13/05/2014,-0.05,-1.04,0.21,0.01,0.01,0,0.890542269,-0.197505063,0,0.942395464,-2.511678697,-0.139799346,0.260338774,0.127081129,-1.433246233
14/05/2014,-0.6,-1.12,-0.47,0.17,-0.18,0,-0.580312371,-1.822005447,-0.264127211,0.753158942,-3.168637675,0.299275238,-0.59609236,-0.068391387,-0.218984098
15/05/2014,-0.9,0.33,-0.28,0.21,-0.09,0,-1.456173324,-1.204785006,-1.599518178,-0.613263455,-0.399813802,-3.218596713,-0.59973743,-1.487204098,5.832718034
16/05/2014,0.36,0.23,-0.42,0.19,-0.17,0,0.985706172,0.321296852,1.23519334,-1.025785989,2.45082615,0.75830093,0.26284352,-0.039705116,0.782686822
19/05/2014,0.5,0.63,0.08,-0.32,-0.04,0,-0.605429464,-0.03212241,0.066396746,-1.136359055,1.481573899,0.732279213,-0.225239497,0.12893644,-0.082130376
20/05/2014,-0.78,-0.79,0.23,0.11,-0.13,0,-3.701798392,-1.134735683,-1.503314284,-2.224570663,-2.069683422,0.807454703,-1.171797987,-0.198472798,-0.949003698
21/05/2014,0.81,-0.28,0.1,0.01,-0.15,0,1.291389538,0.807967702,1.00468537,0.8001935,-1.549086233,0.40129463,0.719834784,1.341948821,1.48148678
22/05/2014,0.36,0.6,-0.26,-0.55,-0.23,0,0.194182243,-0.381609103,1.258288868,1.109601344,0.822562707,-0.32092359,0.075470647,-0.52085272,-0.409347588
23/05/2014,0.49,0.6,-0.23,-0.11,-0.05,0,0.917383663,0.139925577,0.328526243,0.243323687,-0.094562859,1.791809079,0,-0.177466185,0.572611139
27/05/2014,0.69,0.66,-0.17,-0.53,-0.28,0,-0.336990039,-0.625794731,2.045214484,0.199937931,-0.081132198,0.492089124,0.226070793,0.039433382,0.771881144
28/05/2014,-0.11,-0.26,0.23,0.12,0.13,0,-0.74544673,-0.924259382,-0.612437642,-1.350204398,-1.30709179,1.635876443,0.33813321,-0.296414359,0.444169848
29/05/2014,0.54,-0.22,-0.1,-0.05,-0.22,0,0.668233961,0.370687562,0.644533682,1.06443055,0.022840243,1.343036374,0.299648029,0.207603096,-0.565628154
30/05/2014,0.06,-0.62,0.26,0.34,0.09,0,-1.331174278,0.325998034,-0.87109076,-2.918111618,-2.095329099,-0.669264357,0.18678191,-0.733412103,-0.243397173
2/06/2014,0.06,-0.65,0.39,0.15,0.16,0,1.485513347,0.718848753,0.129516738,0.411651224,1.811760028,0.745500175,0.149213812,-0.588612344,0.647778838
3/06/2014,-0.05,-0.23,0.16,0.09,-0.16,0,0.701063597,-0.713409861,-0.161932967,-0.943405136,-1.616066184,0.190266865,-0.149213812,0.449278636,-0.404381666
4/06/2014,0.28,0.23,-0.07,-0.19,-0.18,0,-0.172407286,0.075933576,1.128132442,-0.564388899,-1.123453762,-0.247419583,-0.899889935,-0.349267424,-0.732050587
5/06/2014,0.77,1.29,-0.17,-0.18,-0.12,0,2.508789924,0.793502078,1.368789875,0.801083315,0.427462907,0.266427037,0.825216964,0.508524621,0.813040941
6/06/2014,0.54,0.48,-0.01,-0.13,-0.1,0,1.134133152,0.209497601,1.006616206,0.39813066,0.88665894,0.964536844,1.51998613,1.038829015,0.524920653
9/06/2014,0.22,1.01,-0.31,-0.41,-0.05,0,0.525507138,-0.080523457,0.09386789,0.205826626,-0.097615922,-0.263846476,0.952017137,-0.078773259,-0.120892012
10/06/2014,-0.03,-0.19,-0.03,-0.35,0.07,0,0.513633671,-1.041820688,0.312213994,-0.249986269,-0.419421806,0.30149238,-0.109404843,-0.059113524,0.803234596
11/06/2014,-0.34,-0.17,-0.23,-0.15,-0.15,0,-0.5687951,-1.11312459,-1.22318817,-0.294897848,-0.966688871,-0.547123951,-0.953073299,0.481779213,0.159880799
12/06/2014,-0.68,0.11,0.17,-0.25,-0.02,0,-1.894738411,-0.566729585,0.126153467,-1.7277759,2.514447272,-1.640315941,-0.702274571,-0.284871782,-1.529243304
13/06/2014,0.31,-0.05,-0.18,0.1,-0.1,0,0.112455588,0.736688081,-0.442196749,0.329988875,0.75129768,0.766281283,0.296300951,0.969150243,0.162099268
16/06/2014,0.13,0.41,-0.69,-0.08,-0.29,0,0.037463444,-0.115090023,0.379159044,0.388583573,0.831728911,-0.190996774,-0.816908196,0.262688483,-0.690616311
17/06/2014,0.34,0.56,0.46,-0.52,0.03,0,-0.131156155,-0.04934304,2.460810966,-0.989362557,0.699099875,-0.575284509,0.186216666,-0.487022347,-0.122424629
18/06/2014,0.75,-0.24,-0.09,0.06,-0.21,0,0.756486355,0.732475535,0.491065275,1.717624235,0.676387261,0.995006549,0.074430033,0.302240293,0.529252826
19/06/2014,0.12,-0.14,-0.04,0.17,-0.08,0,-0.214219841,-0.425739396,-0.368083886,1.42615742,0.990611135,-0.860489738,0.970130086,-0.097401027,0.324256067
20/06/2014,0.18,0.2,0.05,0.03,0.04,0,1.966519314,-0.697083334,-0.771247057,-0.79144343,-0.026524315,0.765230198,0.14842335,1.162460007,0.484452701
23/06/2014,-0.01,-0.23,0.1,-0.05,-0.18,0,-0.550047489,0.324467602,0.709760341,1.894826315,-1.698922547,0.797272976,-1.08109322,0.528300085,-0.524920653
24/06/2014,-0.72,-0.37,-0.26,0,0.03,0,-0.895711002,-0.694195144,-1.518246797,-1.777181462,-1.226235148,-1.083557267,-0.375531064,-1.593359066,-0.690616311
25/06/2014,0.53,0.34,0.16,-0.13,-0.25,0,0.582634413,-0.088510373,0.622486187,-0.044101219,1.648082918,0.552786973,-0.603724882,-0.575980421,0.771567516
